model,Geological Group ID,target,cv_block,model_score,model_score_mean_sensitivity,model_score_sd,score_type,positive_vote_fraction,prediction
MLP,GG0035,1,CVB0032,4.8467084934646657e-45,3.512210773508325e-38,6.083327082077728e-38,predict_proba,0.0,0
MLP,GG0036,0,CVB0033,2.2084637210667437e-07,1.745897499592962e-06,2.778474655710586e-06,predict_proba,0.0,0
MLP,GG0037,0,CVB0034,3.731541922717838e-05,0.00039340248025114105,0.000616817063787468,predict_proba,0.0,0
MLP,GG0038,1,CVB0035,0.9320564925731947,0.9192345172993948,0.07637940688566697,predict_proba,1.0,1
MLP,GG0039,0,CVB0036,0.0914146035653649,0.1406957019010834,0.17074867255710363,predict_proba,0.3333333333333333,0
MLP,GG0040,0,CVB0037,1.738433613289214e-15,3.1791805438063516e-12,5.504902792733582e-12,predict_proba,0.0,0
MLP,GG0041,1,CVB0038,0.9163335814088034,0.8697601931166279,0.1568213140872137,predict_proba,1.0,1
MLP,GG0042,1,CVB0039,0.00020077691273220956,0.004882378896675367,0.008275757891132817,predict_proba,0.0,0
MLP,GG0043,1,CVB0040,0.24705504706408887,0.4538835259016689,0.47714601977218357,predict_proba,0.6666666666666666,1
MLP,GG0044,0,CVB0010,0.9736002555171841,0.9688428281812765,0.01508811706145689,predict_proba,1.0,1
MLP,GG0045,1,CVB0041,0.39236140235502787,0.42051862738765244,0.43439727454007426,predict_proba,0.6666666666666666,1
MLP,GG0046,1,CVB0042,0.9668837265379263,0.8536175771232871,0.2228941180932533,predict_proba,1.0,1
MLP,GG0047,1,CVB0043,0.9914634761179102,0.9506512347143227,0.07552495418642698,predict_proba,1.0,1
MLP,GG0048,1,CVB0044,1.750365694255391e-05,0.00013121468849222316,0.0002084531997517641,predict_proba,0.0,0
MLP,GG0049,1,CVB0045,0.9688389268142045,0.9622174176569543,0.033522928263212376,predict_proba,1.0,1
MLP,GG0050,1,CVB0046,0.9999478858768993,0.9980600618266297,0.0033076767520233883,predict_proba,1.0,1
MLP,GG0051,1,CVB0047,0.7119877406892557,0.750909530888581,0.17757630138098443,predict_proba,1.0,1
MLP,GG0052,1,CVB0048,0.9923760609002252,0.750327020565735,0.42178197413101853,predict_proba,1.0,1
MLP,GG0053,1,CVB0049,0.9840928417179382,0.6815810082786177,0.5364145558594616,predict_proba,0.6666666666666666,1
MLP,GG0054,1,CVB0050,0.9273664615374236,0.9129543894498324,0.06738001127412356,predict_proba,1.0,1
MLP,GG0055,0,CVB0051,0.0016225671929361492,0.0016251456375270185,0.0011853739423094815,predict_proba,0.0,0
MLP,GG0056,1,CVB0052,1.017169165887362e-05,0.031090035514028724,0.05384007107317205,predict_proba,0.0,0
MLP,GG0057,1,CVB0053,0.019319447186950587,0.278347501396345,0.4634246369814542,predict_proba,0.3333333333333333,0
MLP,GG0058,1,CVB0054,0.404436008710098,0.3162131279864058,0.20677563287259434,predict_proba,0.6666666666666666,1
MLP,GG0059,1,CVB0055,0.7681622624340392,0.7674052236767555,0.08308406286105005,predict_proba,1.0,1
MLP,GG0061,1,CVB0057,0.46798202640087805,0.41754769791477075,0.32707825463356055,predict_proba,0.6666666666666666,1
MLP,GG0062,1,CVB0058,0.026955492337660578,0.1000096881610465,0.1268245317189036,predict_proba,0.3333333333333333,0
MLP,GG0064,1,CVB0060,0.9999557078314274,0.9998065440838304,0.00029753504599266175,predict_proba,1.0,1
MLP,GG0065,0,CVB0061,9.603420138853835e-16,4.740270158736602e-11,8.210301335930129e-11,predict_proba,0.0,0
MLP,GG0066,0,CVB0062,0.00010531910446312688,0.021017416912576112,0.03630821376872081,predict_proba,0.0,0
MLP,GG0067,0,CVB0063,0.0012789033755868536,0.0018923058216269463,0.0022261275186062236,predict_proba,0.0,0
MLP,GG0068,0,CVB0064,0.0023367400427173925,0.04553429292838213,0.07571487922642182,predict_proba,0.0,0
MLP,GG0069,0,CVB0065,0.9094996151942373,0.6364993371092672,0.5530787122492299,predict_proba,0.6666666666666666,1
MLP,GG0070,0,CVB0066,1.2957138698486285e-07,2.7904968147907025e-07,3.7672708515972693e-07,predict_proba,0.0,0
MLP,GG0071,0,CVB0067,0.2210790334643645,0.3150599405486251,0.3609342538618641,predict_proba,0.6666666666666666,1
MLP,GG0072,0,CVB0068,0.010126093730101478,0.017227932027338622,0.021563091554213924,predict_proba,0.0,0
MLP,GG0073,0,CVB0069,1.3770417411848343e-05,0.03419771030893384,0.059220240344334665,predict_proba,0.0,0
MLP,GG0074,0,CVB0070,2.967287165833589e-08,2.3693618976541338e-08,1.8481657385375433e-08,predict_proba,0.0,0
MLP,GG0075,0,CVB0071,0.18264054370313135,0.23400263970078214,0.2394813013416507,predict_proba,0.6666666666666666,1
MLP,GG0076,0,CVB0072,0.9972463412756702,0.9939867092819604,0.008035287822348606,predict_proba,1.0,1
MLP,GG0077,0,CVB0073,7.930073744809516e-34,9.07262102497984e-18,1.5714240573082708e-17,predict_proba,0.0,0
MLP,GG0078,0,CVB0074,4.647518245835064e-06,5.4959749095475706e-05,9.115296806115742e-05,predict_proba,0.0,0
MLP,GG0079,0,CVB0075,0.0003817961769637912,0.0002968089580945015,0.00025124603753907135,predict_proba,0.0,0
MLP,GG0080,0,CVB0076,7.233647176204481e-11,1.0906857230363018e-10,1.3134503582886796e-10,predict_proba,0.0,0
MLP,GG0081,0,CVB0077,0.005625392267153904,0.03169728796191185,0.04963404869167095,predict_proba,0.0,0
MLP,GG0082,0,CVB0078,8.872557427245127e-07,0.0007169210854502898,0.0012409338718946585,predict_proba,0.0,0
MLP,GG0083,0,CVB0079,0.00016351530815279737,0.0015180049403452842,0.0024889964010777316,predict_proba,0.0,0
MLP,GG0084,0,CVB0080,5.6976880812634896e-09,1.8367153317728084e-08,2.7028849328922403e-08,predict_proba,0.0,0
MLP,GG0085,0,CVB0081,1.6660534592797918e-06,0.32241252212723964,0.5584327596238646,predict_proba,0.3333333333333333,0
MLP,GG0086,0,CVB0082,2.659478741133282e-11,1.8797179572896987e-11,1.635730494273404e-11,predict_proba,0.0,0
MLP,GG0087,0,CVB0083,0.35640801726448645,0.4313139745627723,0.44681442938784754,predict_proba,0.6666666666666666,1
MLP,GG0088,0,CVB0084,3.849487114955806e-07,6.897578061463155e-07,8.607345704891322e-07,predict_proba,0.0,0
MLP,GG0089,0,CVB0085,1.945252141115953e-12,9.913775236277967e-10,1.7154318714307925e-09,predict_proba,0.0,0
MLP,GG0090,0,CVB0086,0.4377832925755824,0.3558958931130152,0.25771931383338925,predict_proba,0.6666666666666666,1
MLP,GG0091,0,CVB0087,1.2415019238541098e-05,8.643015025389268e-06,7.505080978488963e-06,predict_proba,0.0,0
MLP,GG0092,0,CVB0088,0.045167153094015484,0.08344170331472045,0.10597708883829697,predict_proba,0.3333333333333333,0
MLP,GG0093,0,CVB0089,0.000581507705713231,0.0004978073262340304,0.0003553188749064216,predict_proba,0.0,0
MLP,GG0094,0,CVB0090,0.041061096573208083,0.3456949636600994,0.5631523266793224,predict_proba,0.3333333333333333,0
MLP,GG0095,0,CVB0091,0.002996903408790064,0.004798705929754091,0.005908724852035123,predict_proba,0.0,0
MLP,GG0096,0,CVB0092,0.9999396107403965,0.9981377188506699,0.0031574381932787856,predict_proba,1.0,1
MLP,GG0097,0,CVB0093,0.761929443272495,0.6357835054983877,0.4232706812192019,predict_proba,1.0,1
MLP,GG0098,0,CVB0094,0.001139938792751985,0.0011983948834714223,0.0009203393200496728,predict_proba,0.0,0
MLP,GG0099,0,CVB0095,0.9962371652525841,0.9357383787679886,0.10803377287364832,predict_proba,1.0,1
MLP,GG0100,0,CVB0096,2.4823958397519658e-06,2.6145864525887606e-06,2.6810286808017807e-06,predict_proba,0.0,0
MLP,GG0101,0,CVB0097,5.0745391425999845e-11,1.763366903765514e-10,2.615247384051281e-10,predict_proba,0.0,0
MLP,GG0102,0,CVB0098,0.9236673646452644,0.815366748198915,0.22944510032994955,predict_proba,1.0,1
MLP,GG0103,0,CVB0099,1.8334039461020606e-09,3.7150779293033452e-09,4.624215613556676e-09,predict_proba,0.0,0
MLP,GG0104,0,CVB0100,1.1961253793251027e-23,8.633072810144917e-17,1.4952919696497386e-16,predict_proba,0.0,0
MLP,GG0105,0,CVB0101,5.977631526964929e-09,3.5862337401868454e-06,6.206360592913946e-06,predict_proba,0.0,0
MLP,GG0106,0,CVB0102,3.220773758032918e-07,2.6287250019163736e-05,4.525034560980069e-05,predict_proba,0.0,0
MLP,GG0107,0,CVB0103,2.268880217247635e-07,4.2185518018097e-06,7.1089350573844e-06,predict_proba,0.0,0
MLP,GG0108,0,CVB0104,6.351144890203406e-06,0.0007059103199642302,0.0012171764149405825,predict_proba,0.0,0
MLP,GG0109,0,CVB0105,4.4796479485547987e-13,0.00039346493404689587,0.0006815012563780122,predict_proba,0.0,0
MLP,GG0110,0,CVB0106,9.142800278141612e-10,8.572098833907886e-09,1.3686919823138713e-08,predict_proba,0.0,0
MLP,GG0111,0,CVB0107,2.4949931725159707e-24,3.190082174034576e-11,5.525384405747451e-11,predict_proba,0.0,0
MLP,GG0112,0,CVB0108,7.013246278777933e-14,5.09034456015656e-13,8.216779144181149e-13,predict_proba,0.0,0
MLP,GG0113,0,CVB0109,4.389412970751923e-08,5.264556066404151e-08,3.262912712404388e-08,predict_proba,0.0,0
MLP,GG0114,0,CVB0110,0.6399796913933122,0.5433019157461758,0.5019939384178398,predict_proba,0.6666666666666666,1
MLP,GG0115,0,CVB0111,5.2085100259064824e-05,9.865914920018163e-05,0.00012802970955989436,predict_proba,0.0,0
MLP,GG0116,0,CVB0112,2.778004466856475e-15,1.640439906876207e-14,2.604449005862853e-14,predict_proba,0.0,0
MLP,GG0117,0,CVB0113,7.355927405938294e-11,3.81875616581066e-09,6.550678753720902e-09,predict_proba,0.0,0
MLP,GG0118,0,CVB0114,2.9452336878684698e-08,5.681568740208712e-08,4.856046133619371e-08,predict_proba,0.0,0
MLP,GG0119,0,CVB0115,0.004066452105656975,0.03153529261225105,0.05094187796413871,predict_proba,0.0,0
MLP,GG0120,0,CVB0116,1.0797637259135734e-06,0.0001748674100342151,0.00030194383449293514,predict_proba,0.0,0
MLP,GG0121,0,CVB0117,4.0664620532361667e-10,4.994926634055726e-08,8.616220421391548e-08,predict_proba,0.0,0
MLP,GG0122,0,CVB0118,7.929961390333881e-10,2.5341123565185625e-09,3.7236265801793575e-09,predict_proba,0.0,0
MLP,GG0123,0,CVB0119,0.003079172123757606,0.0035967303496163123,0.001735313036096351,predict_proba,0.0,0
MLP,GG0124,0,CVB0120,3.234138664823898e-07,3.465018364171026e-05,5.973599918805216e-05,predict_proba,0.0,0
MLP,GG0125,0,CVB0121,5.229776163949944e-14,3.1790026041226106e-10,5.505740873780758e-10,predict_proba,0.0,0
MLP,GG0126,0,CVB0122,7.272762404554822e-08,0.0019357086803873894,0.00335262322753709,predict_proba,0.0,0
MLP,GG0127,0,CVB0123,6.443707990478634e-16,1.6342163841083313e-12,2.8299877845992138e-12,predict_proba,0.0,0
MLP,GG0128,0,CVB0124,0.007138150741787978,0.006961669451059201,0.006717030154684784,predict_proba,0.0,0
MLP,GG0129,0,CVB0125,2.17151932296707e-08,7.032840194900629e-05,0.00012179248224108931,predict_proba,0.0,0
RF,GG0001,1,CVB0001,0.5287906755413668,0.49769780749876785,0.06551765091057025,predict_proba,1.0,1
RF,GG0002,0,CVB0002,0.03467225738509614,0.0420909112336,0.015857620090706556,predict_proba,0.0,0
RF,GG0003,1,CVB0003,0.5507865805042189,0.5323282593522025,0.09072093950267819,predict_proba,1.0,1
RF,GG0004,0,CVB0004,0.0849990607001813,0.07799250854517183,0.023489385907625674,predict_proba,0.0,0
RF,GG0005,0,CVB0005,0.24778936946821686,0.29306334807416623,0.1933950273201944,predict_proba,0.3333333333333333,0
RF,GG0006,0,CVB0006,0.4399768948419036,0.46004565579909934,0.058158662462616736,predict_proba,0.6666666666666666,1
RF,GG0007,0,CVB0007,0.3787410632738689,0.38837486716410585,0.04990025225807722,predict_proba,0.3333333333333333,0
RF,GG0008,0,CVB0008,0.10455074235027985,0.09129961306582633,0.03443908627996708,predict_proba,0.0,0
RF,GG0009,0,CVB0009,0.012337673920119398,0.011841499282354168,0.003363446389272017,predict_proba,0.0,0
RF,GG0010,1,CVB0010,0.8178154749150424,0.8080311110384301,0.026146739532408488,predict_proba,1.0,1
RF,GG0012,1,CVB0012,0.11892111470662892,0.12410226110448826,0.03437967530620145,predict_proba,0.0,0
RF,GG0013,1,CVB0013,0.45685973940985725,0.4650638388527077,0.061804762325689995,predict_proba,1.0,1
RF,GG0014,1,CVB0014,0.3454702056936154,0.3420472739356997,0.027575464655539766,predict_proba,0.0,0
RF,GG0015,0,CVB0002,0.15941455821072834,0.16671685294607289,0.029330243005132362,predict_proba,0.0,0
RF,GG0016,1,CVB0015,0.45816181748429186,0.4760370488231698,0.10568324472865886,predict_proba,1.0,1
RF,GG0018,0,CVB0016,0.04046075276175217,0.03549160819749847,0.014350021024072597,predict_proba,0.0,0
RF,GG0019,0,CVB0017,0.024295976157263185,0.023655099067475288,0.00576013466201414,predict_proba,0.0,0
RF,GG0020,1,CVB0018,0.46206010270568953,0.456628583343126,0.046459508285948053,predict_proba,1.0,1
RF,GG0023,0,CVB0020,0.17769701852224257,0.21180868631586305,0.05909213476491161,predict_proba,0.0,0
RF,GG0024,0,CVB0021,0.33317213368002485,0.3295250244005239,0.014338083931089908,predict_proba,0.0,0
RF,GG0025,1,CVB0022,0.5952813558879959,0.6059490952979253,0.07012112987208818,predict_proba,1.0,1
RF,GG0026,1,CVB0023,0.292645416711415,0.26281529943168086,0.06274607033377176,predict_proba,0.0,0
RF,GG0027,0,CVB0024,0.033857747691989334,0.03501781832098539,0.003526783746567552,predict_proba,0.0,0
RF,GG0028,1,CVB0025,0.38578274123147516,0.36964559658388946,0.03445161219322819,predict_proba,0.3333333333333333,0
RF,GG0029,0,CVB0026,0.013212782266687666,0.017397591159532547,0.01334944063975144,predict_proba,0.0,0
RF,GG0030,0,CVB0027,0.07191208895334444,0.07822960774942521,0.03566695245700598,predict_proba,0.0,0
RF,GG0031,0,CVB0028,0.08182403230317646,0.09451421929736185,0.034755559903088644,predict_proba,0.0,0
RF,GG0032,0,CVB0029,0.20513169647109053,0.18042592523831658,0.06091427913018427,predict_proba,0.0,0
RF,GG0034,1,CVB0031,0.5750429198884972,0.559592603965235,0.036718249042933776,predict_proba,1.0,1
RF,GG0035,1,CVB0032,0.3713350740185048,0.3695769816759135,0.008666529759084355,predict_proba,0.0,0
RF,GG0036,0,CVB0033,0.12479395085685488,0.12683918413261377,0.0173514536338493,predict_proba,0.0,0
RF,GG0037,0,CVB0034,0.1778866370445644,0.1684877393634602,0.02398057861707401,predict_proba,0.0,0
RF,GG0038,1,CVB0035,0.5230264706731418,0.5254414700581869,0.00673588448980668,predict_proba,1.0,1
RF,GG0039,0,CVB0036,0.3229739351867198,0.3188817280488881,0.007864835166603858,predict_proba,0.0,0
RF,GG0040,0,CVB0037,0.0027524766009949025,0.007610885076519733,0.009880166368577475,predict_proba,0.0,0
RF,GG0041,1,CVB0038,0.6242082850554166,0.6062561172716888,0.0528567042352869,predict_proba,1.0,1
RF,GG0042,1,CVB0039,0.20783867996676075,0.18817369808626835,0.07497536759249454,predict_proba,0.0,0
RF,GG0043,1,CVB0040,0.5507501863832003,0.5778631065533887,0.0950850629185641,predict_proba,1.0,1
RF,GG0044,0,CVB0010,0.726473215420276,0.7573459154270359,0.07396293604483542,predict_proba,1.0,1
RF,GG0045,1,CVB0041,0.4503772722025137,0.410971168246047,0.10180538299361987,predict_proba,0.3333333333333333,0
RF,GG0046,1,CVB0042,0.575516871809963,0.5712473748627702,0.0511797441697947,predict_proba,1.0,1
RF,GG0047,1,CVB0043,0.6589514789266465,0.6573090385044228,0.019854236036907807,predict_proba,1.0,1
RF,GG0048,1,CVB0044,0.09154966666608257,0.08471234624724683,0.014504592161812534,predict_proba,0.0,0
RF,GG0049,1,CVB0045,0.6902236923853181,0.6819562013712882,0.07014466947852754,predict_proba,1.0,1
RF,GG0050,1,CVB0046,0.5933454372878697,0.5903278923737062,0.04824744189991577,predict_proba,1.0,1
RF,GG0051,1,CVB0047,0.562908889872906,0.5662840617403233,0.019393006561916726,predict_proba,1.0,1
RF,GG0052,1,CVB0048,0.6126364266170393,0.5853242638235597,0.0645152792378168,predict_proba,1.0,1
RF,GG0053,1,CVB0049,0.4685620850767048,0.43180232795768897,0.06449198567413615,predict_proba,0.6666666666666666,1
RF,GG0054,1,CVB0050,0.5308864364787491,0.5324886025363766,0.07441897837087733,predict_proba,1.0,1
RF,GG0055,0,CVB0051,0.1248274801172985,0.11439041995495501,0.019116391581456206,predict_proba,0.0,0
RF,GG0056,1,CVB0052,0.02762213610193786,0.02693088210391441,0.004743860072146063,predict_proba,0.0,0
RF,GG0057,1,CVB0053,0.6083863410275405,0.5972064640292064,0.07272237635690769,predict_proba,1.0,1
RF,GG0058,1,CVB0054,0.47955494986430924,0.5104134286278065,0.061183113416618876,predict_proba,1.0,1
RF,GG0059,1,CVB0055,0.5434785783231257,0.5143076802156248,0.05283147786893676,predict_proba,1.0,1
RF,GG0061,1,CVB0057,0.5838732713535367,0.6265583662225739,0.09042988092930898,predict_proba,1.0,1
RF,GG0062,1,CVB0058,0.2456443919308152,0.2281376711214835,0.0324461822303797,predict_proba,0.0,0
RF,GG0064,1,CVB0060,0.6598167829538978,0.6376224275201309,0.0714596683762926,predict_proba,1.0,1
RF,GG0065,0,CVB0061,0.01539792899705984,0.022011298623377067,0.011834288492122882,predict_proba,0.0,0
RF,GG0066,0,CVB0062,0.47578428648395343,0.5178807276924727,0.07404546974335828,predict_proba,1.0,1
RF,GG0067,0,CVB0063,0.5148518957633619,0.5040310800079219,0.07894290997170463,predict_proba,1.0,1
RF,GG0068,0,CVB0064,0.30331704384898195,0.2951641226235935,0.037115195306467404,predict_proba,0.0,0
RF,GG0069,0,CVB0065,0.3668577153629514,0.41503561921392024,0.097021619006961,predict_proba,0.3333333333333333,0
RF,GG0070,0,CVB0066,0.021910745115284513,0.02575811979778192,0.008108729230301547,predict_proba,0.0,0
RF,GG0071,0,CVB0067,0.42643915840780067,0.4269767070961403,0.011333323533305394,predict_proba,0.3333333333333333,0
RF,GG0072,0,CVB0068,0.32549488304178414,0.30940560063515304,0.09821558480315212,predict_proba,0.0,0
RF,GG0073,0,CVB0069,0.2603016478854262,0.26809466766637485,0.03382489218779024,predict_proba,0.0,0
RF,GG0074,0,CVB0070,0.17884358934583358,0.1779945005427552,0.0168517816677997,predict_proba,0.0,0
RF,GG0075,0,CVB0071,0.2265072797465537,0.22237822092502135,0.018146060025147133,predict_proba,0.0,0
RF,GG0076,0,CVB0072,0.7635869214674402,0.6979962238776757,0.12416393548121298,predict_proba,1.0,1
RF,GG0077,0,CVB0073,0.23137681161764123,0.23707579422786282,0.06221734797521954,predict_proba,0.0,0
RF,GG0078,0,CVB0074,0.0807184113735919,0.08575958499569956,0.008982956020302572,predict_proba,0.0,0
RF,GG0079,0,CVB0075,0.18223962822203832,0.17573662992340658,0.019302377383527938,predict_proba,0.0,0
RF,GG0080,0,CVB0076,0.08913194366406829,0.10406727730071585,0.03301224030973812,predict_proba,0.0,0
RF,GG0081,0,CVB0077,0.33312917460694635,0.35438647888921104,0.08165266070159845,predict_proba,0.6666666666666666,1
RF,GG0082,0,CVB0078,0.020458492213435545,0.02904895024870811,0.019758375050475133,predict_proba,0.0,0
RF,GG0083,0,CVB0079,0.17643802964275218,0.18347761888451766,0.046170242653081714,predict_proba,0.0,0
RF,GG0084,0,CVB0080,0.08517958351710675,0.09933714246141938,0.07654813246960954,predict_proba,0.0,0
RF,GG0085,0,CVB0081,0.5707648962623707,0.5680232250481505,0.05551808135564457,predict_proba,1.0,1
RF,GG0086,0,CVB0082,0.09275418619162622,0.0958469682282589,0.006635534255560046,predict_proba,0.0,0
RF,GG0087,0,CVB0083,0.5624629202863007,0.5275959310428564,0.10533915657621257,predict_proba,0.6666666666666666,1
RF,GG0088,0,CVB0084,0.05699918089359987,0.08541427630331462,0.05088169983360966,predict_proba,0.0,0
RF,GG0089,0,CVB0085,0.09360831868417088,0.08548166273618822,0.01474725872427176,predict_proba,0.0,0
RF,GG0090,0,CVB0086,0.4118125671145577,0.4119195715539253,0.04144426247803526,predict_proba,0.6666666666666666,1
RF,GG0091,0,CVB0087,0.12224298587303677,0.1356802392162887,0.05463174856248862,predict_proba,0.0,0
RF,GG0092,0,CVB0088,0.30710180703232987,0.31056118860511034,0.016331331907279704,predict_proba,0.0,0
RF,GG0093,0,CVB0089,0.29707748199489187,0.2895377842331602,0.04925436913976283,predict_proba,0.0,0
RF,GG0094,0,CVB0090,0.37658835360067944,0.3817823744817666,0.01288841293638119,predict_proba,0.0,0
RF,GG0095,0,CVB0091,0.2291891809800357,0.2652027848625675,0.06873543435204904,predict_proba,0.0,0
RF,GG0096,0,CVB0092,0.7409746108033509,0.7815175328751224,0.07188951220738077,predict_proba,1.0,1
RF,GG0097,0,CVB0093,0.6322187429048018,0.5800159186776663,0.10181492577969076,predict_proba,1.0,1
RF,GG0098,0,CVB0094,0.21543443014161184,0.19252369605629513,0.06636142464640256,predict_proba,0.0,0
RF,GG0099,0,CVB0095,0.5497333791321481,0.5457462360404509,0.08034226617323367,predict_proba,1.0,1
RF,GG0100,0,CVB0096,0.03241402122675614,0.03219604363108985,0.019226425949175282,predict_proba,0.0,0
RF,GG0101,0,CVB0097,0.0,0.004554340652823293,0.007888349405666352,predict_proba,0.0,0
RF,GG0102,0,CVB0098,0.2896411730760774,0.29483888342194225,0.021469240170184103,predict_proba,0.0,0
RF,GG0103,0,CVB0099,0.03890766034449674,0.051548097570251916,0.03804569935389307,predict_proba,0.0,0
RF,GG0104,0,CVB0100,0.22793694650862914,0.2518398809767049,0.04654284490093405,predict_proba,0.0,0
RF,GG0105,0,CVB0101,0.06915551092625473,0.06720427003810209,0.006623551304472097,predict_proba,0.0,0
RF,GG0106,0,CVB0102,0.07705879066695218,0.07555896281117966,0.011468514031168444,predict_proba,0.0,0
RF,GG0107,0,CVB0103,0.10651451044058727,0.13084008854128878,0.08165469717644322,predict_proba,0.0,0
RF,GG0108,0,CVB0104,0.08465777680367828,0.08271333407865936,0.06108040487955769,predict_proba,0.0,0
RF,GG0109,0,CVB0105,0.29695580814993516,0.2896200665569941,0.019820071945570315,predict_proba,0.0,0
RF,GG0110,0,CVB0106,0.049073815198306635,0.04673453596739038,0.028673939894373637,predict_proba,0.0,0
RF,GG0111,0,CVB0107,0.006857579107612862,0.006312276469322091,0.005258397590794145,predict_proba,0.0,0
RF,GG0112,0,CVB0108,0.07537191820748415,0.08047729401218472,0.012914444910076837,predict_proba,0.0,0
RF,GG0113,0,CVB0109,0.0023218975320050098,0.00295908443800367,0.0018458744874591739,predict_proba,0.0,0
RF,GG0114,0,CVB0110,0.2783956227760961,0.24458097669498244,0.06598635525482743,predict_proba,0.0,0
RF,GG0115,0,CVB0111,0.13469998610722364,0.14100630496843455,0.024104564610985747,predict_proba,0.0,0
RF,GG0116,0,CVB0112,0.000795261726381687,0.0007539016215100332,0.0007326929073812162,predict_proba,0.0,0
RF,GG0117,0,CVB0113,0.00267639902676399,0.003100537380126444,0.0012385407989433782,predict_proba,0.0,0
RF,GG0118,0,CVB0114,0.023253878283200653,0.02241904627346221,0.008692959355056859,predict_proba,0.0,0
RF,GG0119,0,CVB0115,0.3072609149541566,0.2960532693045817,0.023613580997840264,predict_proba,0.0,0
RF,GG0120,0,CVB0116,0.07410360193492167,0.06100376794889544,0.022992654129303028,predict_proba,0.0,0
RF,GG0121,0,CVB0117,0.09897288930977938,0.09560494357267925,0.01677055326896689,predict_proba,0.0,0
RF,GG0122,0,CVB0118,0.024201033278182148,0.03412702293316847,0.018446070384173226,predict_proba,0.0,0
RF,GG0123,0,CVB0119,0.17050185720102143,0.14890518699140465,0.0457827953536725,predict_proba,0.0,0
RF,GG0124,0,CVB0120,0.2647777000442114,0.2350924258452801,0.09877062271033415,predict_proba,0.0,0
RF,GG0125,0,CVB0121,0.0004850130953535745,0.0015635154706322716,0.0018945326327926817,predict_proba,0.0,0
RF,GG0126,0,CVB0122,0.21568825049873389,0.2199454122569371,0.01213714607284197,predict_proba,0.0,0
RF,GG0127,0,CVB0123,0.00714794409060191,0.00983421032425138,0.008131128931390523,predict_proba,0.0,0
RF,GG0128,0,CVB0124,0.29106223669207026,0.2977783528250031,0.08121181281802521,predict_proba,0.0,0
RF,GG0129,0,CVB0125,0.19049820538242074,0.18539454656994248,0.01751395718111803,predict_proba,0.0,0
SVM,GG0001,1,CVB0001,0.527342841343512,0.5155629444402866,0.14498822922392932,monotonic_transformed_decision_score_not_calibrated,1.0,1
SVM,GG0002,0,CVB0002,0.19248122215505484,0.20245002057492859,0.05559553465820278,monotonic_transformed_decision_score_not_calibrated,0.0,0
SVM,GG0003,1,CVB0003,0.5132760056921729,0.5403429482839304,0.04746180931387207,monotonic_transformed_decision_score_not_calibrated,1.0,1
SVM,GG0004,0,CVB0004,0.19791130964130335,0.15859162072497518,0.12974841149781596,monotonic_transformed_decision_score_not_calibrated,0.0,0
SVM,GG0005,0,CVB0005,0.29487506042546635,0.2864165612955595,0.06511567293370076,monotonic_transformed_decision_score_not_calibrated,0.0,0
SVM,GG0006,0,CVB0006,0.489045498162903,0.44028273006439483,0.13222741292765508,monotonic_transformed_decision_score_not_calibrated,1.0,1
SVM,GG0007,0,CVB0007,0.3043967518887144,0.312488994075881,0.02042196748388296,monotonic_transformed_decision_score_not_calibrated,0.0,0
SVM,GG0008,0,CVB0008,0.2306323578196928,0.20758141265485333,0.040490290386138356,monotonic_transformed_decision_score_not_calibrated,0.0,0
SVM,GG0009,0,CVB0009,0.24556125908853982,0.23137170395845266,0.028793608607991666,monotonic_transformed_decision_score_not_calibrated,0.0,0
SVM,GG0010,1,CVB0010,0.77047989799693,0.7734500153408619,0.008636219281481155,monotonic_transformed_decision_score_not_calibrated,1.0,1
SVM,GG0012,1,CVB0012,0.18407251879040595,0.16309337446474,0.03803566500775779,monotonic_transformed_decision_score_not_calibrated,0.0,0
SVM,GG0013,1,CVB0013,0.40421709623984614,0.411171530157836,0.03620753372570271,monotonic_transformed_decision_score_not_calibrated,0.6666666666666666,1
SVM,GG0014,1,CVB0014,0.23889355472618548,0.2395239210891517,0.05160688913574701,monotonic_transformed_decision_score_not_calibrated,0.0,0
SVM,GG0015,0,CVB0002,0.37141567316434493,0.3524468506795216,0.07108064922376357,monotonic_transformed_decision_score_not_calibrated,0.3333333333333333,0
SVM,GG0016,1,CVB0015,0.6471181819164804,0.6443132157033521,0.010243213819118954,monotonic_transformed_decision_score_not_calibrated,1.0,1
