permutation_id,signed_contribution_cosine
548,0.2691996537410848
549,0.8253024501785737
550,0.2630295227448939
551,0.8226831632112136
552,0.4279701535142758
553,-0.06851313539176015
554,0.026904128119735457
555,0.34478565789746496
556,0.020340868734595032
557,0.34627721505595854
558,-0.07358483761840702
559,-0.03406965433761114
560,0.061347609173884474
561,0.7677720176523608
562,0.048614218792553086
563,0.7692635748108544
564,-0.04531148756044893
565,0.4158671779859727
566,0.09142238882310275
567,0.8044100566867196
568,0.0852522578269118
569,0.7993383544600727
570,0.404625344763135
571,0.40903242557965025
572,-0.010829627094715353
573,0.797575304280397
574,-0.016999758090906272
575,0.7910120448952566
576,0.39629903519831894
577,-0.051272021992841185
578,0.20103011294478237
579,0.36202677129638394
580,0.1944668535596419
581,0.3659707437141644
582,-0.053891308960201265
583,-0.01682854093869217
584,0.2354735939989314
585,0.7850131310512799
586,0.2227402036176
587,0.7889571034690602
588,-0.025617958902243176
589,0.43310829138489165
590,0.26554837364814965
591,0.8216511700856386
592,0.2593782426519587
593,0.8190318831182787
594,0.42431887342134067
595,0.4150358529138653
596,-0.004826199760500338
597,0.8035787316146121
598,-0.01099633075669129
599,0.7970154722294718
600,0.40230246253253393
601,-0.5339105951433304
602,-0.14088808153500124
603,-0.7822687576631735
604,-0.1369441091172209
605,-0.7761250524043134
606,-0.5238229174666899
607,-0.49727255610897164
608,-0.10425004250064254
609,-0.33233192533958983
610,-0.10686932946800264
611,-0.32618822008072956
612,-0.4937481378174716
613,-0.7676471295176217
614,-0.12232248097166902
615,-0.3543483362283966
616,-0.12888574035680947
617,-0.34426065855175597
618,-0.7641227112261216
619,-0.7957993890958878
620,-0.5434972541582643
621,-0.3825005958066628
622,-0.5500605135434048
623,-0.37855662338888235
624,-0.7984186760632479
625,-0.5188063288744146
626,-0.12578381526608542
627,-0.7671644913942578
628,-0.12183984284830511
629,-0.7610207861353976
630,-0.508718651197774
631,-0.4477248087859068
632,-0.0547022951775777
633,0.10575870068422202
634,-0.06349171314112877
635,0.11190240594308223
636,-0.4503705214905977
637,-0.7180993821945569
638,-0.07277473364860419
639,0.08374228979541519
640,-0.0855081240299356
641,0.09382996747205574
642,-0.7207450948992478
643,-0.746251641772823
644,-0.49394950683519956
645,0.05559003021714905
646,-0.5066828972165309
647,0.059534002634929375
648,-0.755041059736374
649,-0.4661016589360571
650,-0.07307914532772797
651,-0.30116102816667517
652,-0.07569843229508805
653,-0.29501732290781496
654,-0.4625772406445569
655,-0.4316581778819081
656,-0.03863566427357896
657,0.12182533158822079
658,-0.04742508223712999
659,0.12796903684708097
660,-0.4343038905865989
661,-0.2520959189669742
662,-0.02663332309538713
663,0.13644695973377266
664,-0.0328034540915781
665,0.1399713780252728
666,-0.2547416316716651
667,-0.2802481785452405
668,-0.4478080962819824
669,0.10829470015550653
670,-0.45397822727817333
671,0.10567541318814644
672,-0.28903759650879146
673,-0.7461309397718572
674,-0.10080629122590458
675,-0.33283214648263215
676,-0.107369550611045
677,-0.3227444688059915
678,-0.7426065214803571
679,-0.7116874587177082
680,-0.06636281017175556
681,0.09015421327226383
682,-0.07909620055308693
683,0.10024189094890437
684,-0.714333171422399
685,-0.2617506263941244
686,-0.03628803052253728
687,0.12679225230662253
688,-0.04245816151872822
689,0.13031667059812266
690,-0.2643963390988152
691,-0.307975324443417
692,-0.7278373771177826
693,0.08056755425732992
694,-0.7340075081139735
695,0.07400429487218947
696,-0.32070871482474844
697,-0.7893227763323382
698,-0.5370206413947147
699,-0.3760239830431131
700,-0.5435839007798551
701,-0.37208001062533275
702,-0.7919420632996984
703,-0.7548792952781892
704,-0.5025771603405657
705,0.04696237671178288
706,-0.515310550721897
707,0.05090634912956321
708,-0.7636687132417401
709,-0.3049424629546053
710,-0.47250238069134737
711,0.08360041574614159
712,-0.47867251168753827
713,0.0809811287787815
714,-0.3137318809181564
715,-0.32301490142563183
716,-0.7428769540999974
717,0.0655279772751151
718,-0.7490470850961882
719,0.05896471788997467
720,-0.33574829180696325
