Record ID,Geological Group ID,Reference-connected block,reported_type,true_code,repeat_id,repeat_seed,outer_fold,valid_oof,abstain_reason,raw_P_I,raw_P_A,raw_P_S,calibrated_P_I,calibrated_P_A,calibrated_P_S,temperature,temperature_fitted,analysis_protocol_hash,effective_split_seed,split_seed_offset,SHAP::(La/Yb)N,SHAP::A/CNK,SHAP::A/NK,SHAP::Al2O3,SHAP::Ba,SHAP::CaO,SHAP::Ce,SHAP::Dy,SHAP::Er,SHAP::Eu,SHAP::Eu/Eu*,SHAP::Fe*,SHAP::Fe2O3,SHAP::FeO,SHAP::Ga,SHAP::Gd,SHAP::Hf,SHAP::Ho,SHAP::K2O,SHAP::K2O/Na2O,SHAP::La,SHAP::Lu,SHAP::MgO,SHAP::MnO,SHAP::Na2O,SHAP::Nb,SHAP::Nd,SHAP::P2O5,SHAP::Pr,SHAP::Rb,SHAP::Rb/Sr,SHAP::SiO2,SHAP::Sm,SHAP::Sr,SHAP::Ta,SHAP::Tb,SHAP::TiO2,SHAP::Tm,SHAP::Y,SHAP::Yb,SHAP::Zr,SHAP::Zr/Hf
R2813,GG0006,RCB0006,S,2,1,20269892,3,True,,0.07463943213224411,0.8750638365745544,0.05029669031500816,0.17758787803407164,0.679195109760181,0.1432170122057474,1.835059817175885,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.006334174,0.15326974,-0.05950393,-0.013778566,-0.049822874,0.0029789584,-0.044175558,0.01113559,0.0,0.013529764,0.04667128,-0.0572406,0.17367314,0.0072578825,-0.0023945547,0.012835714,-0.10260167,-0.009667376,-0.094910435,-0.0003711367,-0.1861114,-0.021028128,0.0,0.006223481,-0.010361757,-0.14776915,0.0,-0.10345079,0.008062833,0.20935473,-0.100341044,0.0,0.032053296,-0.03815623,-0.033378243,0.0078076664,0.0,-0.035109077,0.029515602,-0.27233037,-0.12491891,-0.0038932706
R0015,GG0021,RCB0010,S,2,1,20269892,4,True,,0.039846260100603104,0.09191922843456268,0.8682344555854797,0.1316111070487346,0.20417183280732762,0.6642170601439378,1.9035791880666308,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0077802124,0.05469033,0.025196481,0.008969085,0.419202,0.0868785,0.017011823,0.02339371,0.0,0.0,0.08342488,-0.012278046,0.0146278655,0.013510201,0.017221306,0.0,0.19499074,0.01943468,0.0,0.008989118,0.01417663,-0.010155842,-0.012748118,0.008088148,-0.01791216,0.08910937,0.0,-0.15734367,-0.012152847,0.17567492,0.12566045,0.0,0.0025061145,-0.007914204,-0.009392803,0.005635962,0.056604046,0.015302906,0.04343973,-0.006737428,0.08443909,0.052911464
R0016,GG0021,RCB0010,S,2,1,20269892,4,True,,0.17312747240066528,0.34048640727996826,0.48638612031936646,0.24112825590146791,0.3439966058641907,0.41487513823434147,1.9035791880666308,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0077802124,0.105813146,0.007888522,-0.003251436,0.2780479,0.084703855,0.018405128,0.02339371,0.0,0.0,0.063771665,-0.011283203,0.012466009,0.001692086,-0.031021185,0.0,-0.273968,0.01943468,0.0,0.008989118,0.10577728,-0.025037475,0.002795473,0.008088148,-0.01791216,-0.33630225,0.0,-0.19641729,-0.0067413524,0.10871117,0.17325756,0.0,0.0025061145,0.017014563,-0.009392803,0.005635962,0.042282715,0.028811317,0.03004302,-0.055490784,-0.09519553,0.010118217
R0017,GG0021,RCB0010,S,2,1,20269892,4,True,,0.11282145977020264,0.1774916797876358,0.7096868753433228,0.20423222084920326,0.2591201873662087,0.5366475917845881,1.9035791880666308,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0077802124,0.12521128,0.0043453844,-0.003251436,0.35117295,0.0868785,0.024670053,0.02339371,0.0,0.0,0.063771665,-0.013103034,0.012466009,0.001692086,0.017221306,0.0,-0.21163405,0.01943468,0.0,0.008989118,0.10577728,-0.06354328,0.007791006,0.008088148,-0.01791216,0.09559441,0.0,-0.20959519,-0.0067413524,0.14504486,0.13514231,0.0,0.0025061145,-0.007914204,-0.009392803,0.005635962,0.056604046,0.019055301,-0.035801213,-0.040417515,-0.101712935,0.06921563
R0018,GG0021,RCB0010,S,2,1,20269892,4,True,,0.0610729455947876,0.14591942727565765,0.7930076122283936,0.1556335703946308,0.2459322014206155,0.5984342281847537,1.9035791880666308,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.019758016,0.12393999,0.007888522,-0.003251436,0.34976122,0.079428434,-0.048453685,0.02339371,0.0,0.0,0.063771665,-0.013726188,0.009433965,0.0034207744,0.031197201,0.0,0.78147846,0.01943468,0.0,0.0034287795,-0.004252705,-0.09013673,0.002795473,0.0027029014,-0.01791216,-0.22446148,0.0,-0.13969962,0.029931441,0.113552384,0.08202517,0.0,0.0025061145,0.006096708,-0.009392803,0.005635962,0.05624586,0.016307145,-0.07972158,-0.011733009,-0.085518435,0.05089292
R0019,GG0021,RCB0010,S,2,1,20269892,4,True,,0.02135496214032173,0.03374066948890686,0.9449043869972229,0.10423610092206789,0.13254909714379542,0.7632148019341366,1.9035791880666308,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.046224575,0.09889333,0.015594471,0.008969085,0.48555705,0.062341224,0.01694358,0.0012641996,0.0,0.0,0.12967648,-0.02286347,0.010930347,0.03212547,0.006840692,0.0,0.713942,0.013967705,0.0,0.008989118,0.054308157,0.08988178,0.002795473,0.008088148,0.01643351,-0.35515088,0.0,-0.099636964,-0.009018945,0.06899623,0.12851623,0.0,-0.005309156,0.017014563,-0.009392803,-0.010660155,0.040690415,0.07464238,0.04343973,0.13062869,0.18018061,-0.017289385
R0020,GG0021,RCB0010,S,2,1,20269892,4,True,,0.030543655157089233,0.04137588292360306,0.9280804395675659,0.12220476534545037,0.14333093423344925,0.7344643004211003,1.9035791880666308,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.022053348,0.10897273,0.008087195,0.008969085,0.44026995,0.10253261,0.01694358,0.015640717,0.0,0.0,0.08342488,-0.013514554,0.0146278655,0.013510201,0.022439891,0.0,0.7473424,0.010136362,0.0,0.008989118,0.10577728,0.024446145,0.01320937,0.008088148,-0.01791216,-0.4701597,0.0,0.019064216,-0.004791143,0.090274625,0.07541991,0.0,-0.0020845502,0.017014563,-0.009392803,0.003468405,0.037064087,0.009805243,0.02618716,0.04597532,0.16238599,-0.030279718
R0021,GG0021,RCB0010,S,2,1,20269892,4,True,,0.025023197755217552,0.07292649894952774,0.9020503163337708,0.10719609249856614,0.18802488229440456,0.7047790252070293,1.9035791880666308,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.022053348,0.070013456,0.008087195,0.008969085,0.43127748,0.09706609,0.01694358,0.015640717,0.0,0.0,0.08342488,-0.011322254,0.0146278655,0.013510201,0.022439891,0.0,0.7909805,0.021972472,0.0,0.008989118,0.10577728,0.024446145,0.01320937,0.008088148,0.01643351,-0.5526553,0.0,0.039226472,-0.004791143,0.10667427,0.07541991,0.0,-0.0020845502,0.017014563,-0.009392803,0.003468405,0.037064087,0.016333861,0.02618716,0.0023372304,0.16238599,-0.015392422
R0022,GG0021,RCB0010,S,2,1,20269892,4,True,,0.1537635177373886,0.05997687205672264,0.786259651184082,0.2521090492820627,0.15374414366915812,0.5941468070487792,1.9035791880666308,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.022053348,-0.2866494,-0.14520341,-0.042493608,0.43794206,-0.089016296,0.011091163,0.047173213,0.0,0.0,0.054409444,-0.012278046,0.0536883,-0.004323488,-0.045012563,0.0,0.59903425,0.010976354,0.0,0.002000444,0.043514658,0.11264074,0.002795473,-0.018900963,0.0037403037,0.09066951,0.0,-0.3325298,-0.0037763438,0.10517506,0.13094121,0.0,-0.0020845502,0.017014563,-0.009392803,0.003468405,0.050193332,0.039949264,0.04343973,-0.010639532,0.14451563,-0.015392422
R0023,GG0021,RCB0010,S,2,1,20269892,4,True,,0.08188716322183609,0.02434469945728779,0.8937681317329407,0.1984662221696351,0.10493944748023849,0.6965943303501264,1.9035791880666308,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.022053348,-0.10891338,-0.1338414,-0.044336356,0.44486997,-0.09470004,0.012621321,0.02339371,0.0,0.0,0.06307948,-0.012278046,0.029473063,-0.004323488,-0.04619251,0.0,0.6036583,0.011143427,0.0,0.0034362106,0.09498379,0.027273003,0.002795473,0.006464557,0.01643351,0.3513915,0.0,-0.083091445,-0.004791143,0.12546363,0.14920232,0.0,-0.0020845502,0.006248373,-0.009392803,0.003468405,0.054361835,0.016333861,0.04343973,0.038738657,0.14451563,-0.009100629
