Record ID,Geological Group ID,Reference-connected block,reported_type,true_code,repeat_id,repeat_seed,outer_fold,valid_oof,abstain_reason,raw_P_I,raw_P_A,raw_P_S,calibrated_P_I,calibrated_P_A,calibrated_P_S,temperature,temperature_fitted,analysis_protocol_hash,effective_split_seed,split_seed_offset,SHAP::(La/Yb)N,SHAP::A/CNK,SHAP::A/NK,SHAP::Al2O3,SHAP::Ba,SHAP::CaO,SHAP::Ce,SHAP::Dy,SHAP::Er,SHAP::Eu,SHAP::Eu/Eu*,SHAP::Fe*,SHAP::Fe2O3,SHAP::FeO,SHAP::Ga,SHAP::Gd,SHAP::Hf,SHAP::Ho,SHAP::K2O,SHAP::K2O/Na2O,SHAP::La,SHAP::Lu,SHAP::MgO,SHAP::MnO,SHAP::Na2O,SHAP::Nb,SHAP::Nd,SHAP::P2O5,SHAP::Pr,SHAP::Rb,SHAP::Rb/Sr,SHAP::SiO2,SHAP::Sm,SHAP::Sr,SHAP::Ta,SHAP::Tb,SHAP::TiO2,SHAP::Tm,SHAP::Y,SHAP::Yb,SHAP::Zr,SHAP::Zr/Hf
R2693,GG0023,RCB0019,S,2,1,20269892,2,True,,0.34106677770614624,0.06026124954223633,0.5986719727516174,0.36173978210035224,0.11825632712921007,0.5200038907704377,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,-0.061181366,-0.20289178,-0.5713386,0.009478578,-0.008036675,0.15411235,-0.179636,-0.0052021854,0.0,0.031630035,-0.09472023,0.5110089,0.012032139,-0.2443688,,0.0001657349,-0.15413442,0.0,-0.20852642,0.0017385992,-0.119611375,-0.26519284,0.3658546,-0.2214424,-0.16066234,0.039336666,0.0040870784,-0.00016213069,-0.45551696,-0.1261253,-0.06898384,-0.04739242,-0.21037619,-0.12350281,0.17370811,0.0014949228,0.008940371,-0.005875927,-0.02649796,-0.09702406,-0.020620542,-0.046952877
R2694,GG0023,RCB0019,S,2,1,20269892,2,True,,0.3809661567211151,0.07143939286470413,0.547594428062439,0.38411494200495455,0.1304862611763321,0.48539879681871334,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,-0.07953943,0.019879863,0.10276039,-0.09164405,-0.0122254435,0.2501204,-0.24313618,-0.007452147,0.0,0.0051667113,-0.102713615,0.0633074,-0.099821,-0.24164979,,0.006495686,-0.17870075,0.0,-0.18630695,-0.0021334265,-0.15227509,-0.28118634,0.4294418,-0.21633786,0.030848486,-0.0704031,0.008682167,0.00089452916,-0.64596254,-0.19103229,-0.1050616,0.008460896,-0.2582153,-0.15320544,0.14953473,0.0014949228,0.05595712,0.0024754421,-0.042116836,-0.068179354,-0.01877558,-0.046952877
R2695,GG0023,RCB0019,S,2,1,20269892,2,True,,0.1015542522072792,0.021931054070591927,0.8765146136283875,0.18559944209817913,0.06905998045516298,0.7453405774466579,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,-0.09508407,-0.22072728,0.11147804,-0.12102567,-0.0122254435,0.25628352,-0.28330752,-0.0052021854,0.0,0.0051667113,-0.13694453,-0.15647757,-0.075384654,-0.2593243,,0.0042450707,-0.1893079,0.0,-0.19337627,-0.0042793425,-0.1189662,0.06296113,-0.13290043,0.15301026,0.04188575,-0.05754264,0.008682167,-0.0023397785,-0.56150144,-0.20613298,-0.11568418,-0.007531449,-0.24542287,-0.17342313,0.14264758,0.0027782859,0.057805575,0.010807345,-0.039534736,-0.00946776,-0.03471189,-0.046952877
R2696,GG0023,RCB0019,S,2,1,20269892,2,True,,0.08589407801628113,0.030535142868757248,0.8835707902908325,0.16637920639293288,0.08538464121728993,0.7482361523897771,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,-0.09893625,-0.21988751,0.026089296,0.062663,-0.035816915,0.1727373,-0.21282892,-0.0074346475,0.0,0.009336998,-0.12680781,0.054061927,-0.010876084,-0.23388393,,-0.00013087457,-0.19385189,0.0,-0.20478323,-0.0042793425,-0.14164346,0.053284805,0.30148017,0.03770814,0.03947061,-0.03901949,0.008682167,-0.002963738,-0.63275754,-0.27392057,-0.19446462,-0.03932238,-0.24108195,-0.18276472,-0.23084158,0.0027782859,0.053953394,0.010807345,-0.02263354,-0.00946776,-0.03146272,-0.036703046
R2697,GG0023,RCB0019,S,2,1,20269892,2,True,,0.05442317947745323,0.047259848564863205,0.8983169794082642,0.12478074720913318,0.1139234907909982,0.7612957619998686,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,-0.06203382,-0.23404895,0.09826404,-0.09465913,-0.019178567,0.19895633,-0.22284412,-0.0033680093,0.0,-0.02454098,-0.106209114,0.053924844,-0.0047745854,-0.24207233,,0.006495686,-0.25193185,0.0,0.23095386,0.003487376,-0.121070944,0.08236948,0.42147133,-0.20509964,-0.17632796,-0.06845571,0.008682167,0.00089452916,-0.5460533,-0.13358794,-0.13486874,0.0054402645,-0.22366616,-0.15459374,0.11241801,0.0027782859,0.049312178,0.010807345,-0.04260025,0.00062147854,-0.060742915,-0.046952877
R2698,GG0023,RCB0019,S,2,1,20269892,2,True,,0.4139251410961151,0.10725190490484238,0.4788229763507843,0.3973001703551863,0.16626609228266356,0.43643373736215013,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,-0.083391614,0.015832053,0.13828963,0.06502779,-0.0122254435,0.23130102,-0.24651486,-0.007452147,0.0,0.0051667113,-0.11575946,-0.040809058,-0.055861592,-0.2733427,,-0.0003385134,-0.15928368,0.0,-0.22650954,-0.0021334265,-0.16295066,-0.25113052,0.2864852,0.121877,0.031126408,0.039105665,0.008682167,-0.002963738,-0.6880631,0.020395998,-0.13655946,-0.05416433,-0.31099606,-0.15462261,0.14905661,0.0014949228,0.05210494,0.0007486009,-0.042116836,-0.09851638,-0.021256777,-0.036703046
R2699,GG0023,RCB0019,S,2,1,20269892,2,True,,0.13091851770877838,0.10722683370113373,0.7618546485900879,0.20026205485013018,0.17606660236442198,0.6236713427854479,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,-0.10824027,0.022714538,0.16844308,-0.110897794,-0.0122254435,0.22903338,-0.27333063,-0.0042855246,0.0,0.0051667113,-0.0984416,-0.042959988,-0.1025487,-0.27472526,,0.006495686,-0.23365381,0.0,0.2473846,-0.0021334265,-0.14815977,-0.28099436,0.306319,0.10422167,0.03546553,0.060715314,0.008682167,-1.7715152e-05,-0.6089985,-0.15729964,-0.11113158,0.045826428,-0.31149274,-0.1455948,0.16874838,0.0014949228,0.045769297,0.0024754421,-0.049189016,-0.09851638,-0.05932068,-0.046952877
R2700,GG0023,RCB0019,S,2,1,20269892,2,True,,0.13347108662128448,0.11918472498655319,0.7473441958427429,0.20131285536647098,0.18713631358303762,0.6115508310504914,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,-0.10824027,0.022439614,0.17178786,-0.110897794,-0.0122254435,0.24640839,-0.27333063,-0.007452147,0.0,0.0051667113,-0.10823614,-0.042959988,-0.0101605095,-0.27472526,,0.006495686,-0.23365381,0.0,0.2473846,-0.0021334265,-0.14815977,-0.28141615,0.306319,0.10422167,0.03546553,0.060715314,0.008682167,-1.7715152e-05,-0.6089985,-0.15729964,-0.11113158,0.017748598,-0.3044206,-0.13537848,0.1852255,0.0014949228,0.045769297,0.0024754421,-0.042116836,-0.09851638,-0.05932068,-0.046952877
R2701,GG0023,RCB0019,S,2,1,20269892,2,True,,0.2941390573978424,0.24670706689357758,0.45915383100509644,0.31002711338627537,0.2767826005739301,0.4131902860397945,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,-0.083317704,0.021842973,0.18870899,0.06736215,-0.008036675,0.14979732,-0.2324851,-0.007452147,0.0,0.003868836,-0.08253986,0.33739582,-0.1025487,-0.25743786,,-0.0003385134,-0.15524723,0.0,-0.19456242,-0.0021334265,-0.15796825,-0.25881568,0.3016813,0.12636665,-0.14805983,0.039105665,0.008682167,-3.6030542e-05,-0.6211053,0.2355296,-0.10238049,-0.04919939,-0.2383182,-0.13487014,0.13482997,0.0014949228,0.047270462,0.0007486009,-0.029097179,-0.09626767,-0.028656507,-0.036703046
R2702,GG0023,RCB0019,S,2,1,20269892,2,True,,0.3593476116657257,0.16659192740917206,0.4740604758262634,0.35654291548078804,0.2171525388444947,0.42630454567471715,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,-0.083317704,0.024172613,0.18829867,0.06931175,-0.019178567,0.14833154,-0.20911121,-0.007452147,0.0,0.003868836,-0.08879419,0.06781256,-0.1025487,-0.25743786,,-0.0003385134,-0.16878927,0.0,-0.21088108,0.0017385992,-0.15702698,-0.26171312,0.3031149,0.109473884,-0.15053308,0.039105665,0.008682167,-3.6030542e-05,-0.6186941,0.23929906,-0.14344028,-0.04919939,-0.2383182,-0.15271974,0.06748417,0.0014949228,0.047912456,0.0007486009,-0.029097179,-0.05324509,-0.012596032,-0.036703046
R2703,GG0023,RCB0019,S,2,1,20269892,2,True,,0.13745182752609253,0.11424148082733154,0.7483066916465759,0.2053057164039587,0.18221692653600463,0.6124773570600367,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,-0.10824027,0.022714538,0.16844308,-0.110897794,-0.0122254435,0.24640839,-0.2698601,-0.0042855246,0.0,0.0051667113,-0.09801389,-0.042959988,-0.1025487,-0.27472526,,0.006495686,-0.23365381,0.0,0.25085515,0.0017385992,-0.14815977,-0.2838918,0.306319,0.09728058,0.03546553,0.060715314,0.008682167,-1.7715152e-05,-0.6089985,-0.15729964,-0.11113158,0.028451411,-0.31149274,-0.14849223,0.16874838,0.0014949228,0.046411287,0.0024754421,-0.049189016,-0.09851638,-0.058467545,-0.046952877
R2704,GG0023,RCB0019,S,2,1,20269892,2,True,,0.1575452834367752,0.10361945629119873,0.7388352751731873,0.22357594596188154,0.17062968734255068,0.6057943666955677,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,-0.07722244,-0.0318376,0.17212966,-0.11498903,-0.008036675,0.15370432,-0.21270782,-0.0042855246,0.0,0.0051667113,-0.10780843,-0.043524906,-0.1025487,-0.2730041,,0.006495686,-0.23296589,0.0,0.25085515,0.0017385992,-0.14815977,-0.27318558,0.29804862,0.09728058,-0.07015546,0.060715314,0.008682167,-1.7715152e-05,-0.5532732,-0.154284,-0.11113158,0.04175505,-0.2937811,-0.13827592,0.17293715,0.0014949228,0.046411287,0.0024754421,-0.049189016,-0.083582126,-0.054558888,-0.046952877
R2705,GG0023,RCB0019,S,2,1,20269892,2,True,,0.3866148591041565,0.05819220468401909,0.5551929473876953,0.3909737431370844,0.11525885118464518,0.4937674056782703,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.08436468,0.02726572,0.020141797,-0.15511356,0.022111215,-0.1725863,-0.26326433,-0.007452147,0.0,0.0034875218,-0.09641938,-0.08689784,0.01315541,-0.17637123,,-0.009244037,-0.19947019,0.0,0.14676005,-0.0048816856,-0.1560337,-0.31101045,-0.1434725,-0.27739233,0.030884141,-0.08859657,0.014944231,0.0009868582,-0.5517962,0.32155338,0.053726453,-0.016865173,-0.29296914,0.16379346,-0.13472518,0.0009211516,0.020742679,-0.00048441932,-0.031722583,-0.08349983,-0.054618686,-0.046952877
R2706,GG0023,RCB0019,S,2,1,20269892,2,True,,0.5377284288406372,0.06600379198789597,0.3962678015232086,0.4808315794262806,0.12427493947008855,0.3948934811036308,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.09073123,0.01972797,-0.17373046,-0.14992554,-0.035816915,-0.18660441,0.023635216,-0.0042855246,0.0,-0.0055071013,-0.0578437,-0.18747413,-0.020162316,-0.22586922,,-0.009244037,-0.19882867,0.0,-0.22652882,-0.0021584067,0.042745326,-0.29234365,-0.18565965,-0.26253662,0.11336703,-0.102994904,0.005689254,-0.003151665,-0.0512925,0.37058842,0.041769367,-0.01795653,-0.30509028,0.21206318,-0.16249077,0.0009211516,-0.033222444,-0.00016807453,-0.047497913,-0.058015704,-0.10065671,0.04439997
R2707,GG0023,RCB0019,S,2,1,20269892,2,True,,0.34602004289627075,0.025608820840716362,0.6283711194992065,0.3765235740242989,0.07021995176105386,0.5532564742146472,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.09073123,0.0067888405,-0.1795145,-0.11943929,0.022111215,-0.1725863,-0.23868829,-0.007452147,0.0,0.006069269,-0.06971643,-0.039098244,0.023009703,-0.2096757,,-0.009244037,-0.18099545,0.0,0.007231934,-0.0048816856,-0.16018586,-0.30351064,-0.159801,-0.26643017,0.0327276,-0.078546345,0.005689254,-0.006047508,-0.5149369,0.2510676,0.044457976,-0.013063359,-0.29990897,-0.014069919,-0.16989964,0.0009211516,0.015617006,-0.00048441932,-0.044742238,-0.08349983,-0.008449756,-0.046952877
R2708,GG0023,RCB0019,S,2,1,20269892,2,True,,0.5886752605438232,0.042141083627939224,0.3691837191581726,0.520116677701287,0.09493867566234032,0.38494464663637273,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.1052916,0.020658158,0.03393025,0.04653229,-0.035816915,-0.1725863,-0.25913253,-0.007452147,0.0,-0.007210916,-0.10086581,-0.08650909,0.023009703,-0.17663683,,-0.009244037,-0.17073506,0.0,-0.1177954,-0.0048816856,-0.16474055,-0.30541843,-0.1471274,-0.3105301,0.022142362,-0.07650694,0.014944231,4.417333e-05,-0.55305636,0.30454102,0.063649,-0.024661474,-0.29200006,0.20006645,-0.15981443,0.0009211516,0.019050261,-0.00048441932,-0.031722583,-0.08349983,-0.015741164,-0.046952877
R2709,GG0023,RCB0019,S,2,1,20269892,2,True,,0.43662029504776,0.049081359058618546,0.5142983794212341,0.424520352067138,0.10367014281719708,0.4718095051156649,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.08436468,0.02726572,0.03319811,-0.15511356,0.022111215,-0.1725863,-0.26720992,-0.007452147,0.0,-0.007210916,-0.09641938,-0.08697241,0.01315541,-0.1801526,,-0.009244037,-0.19947019,0.0,0.13582566,-0.0048816856,-0.1560337,-0.31101045,-0.14529632,-0.26202458,0.06165851,-0.09063598,0.014944231,-0.006047508,-0.5540354,0.3164539,0.053726453,-0.026146894,-0.29569238,0.16379346,-0.13472518,0.0009211516,0.020742679,-0.00048441932,-0.031722583,-0.08349983,-0.054534636,-0.046952877
R2710,GG0023,RCB0019,S,2,1,20269892,2,True,,0.7494585514068604,0.037865933030843735,0.21267546713352203,0.6291056760479671,0.09171826787688314,0.27917605607514967,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.09073123,0.01972797,-0.36559173,-0.14878811,-0.035816915,-0.18369578,0.023635216,-0.0042855246,0.0,-0.0055071013,-0.09588842,-0.18747413,-0.020162316,-0.2256907,,-0.009244037,-0.19358474,0.0,-0.22652882,-0.0021584067,0.042745326,-0.27477348,-0.1964288,-0.26139918,0.11336703,-0.102994904,0.005689254,-0.006047508,-0.048669033,0.30747175,0.041769367,-0.01795653,-0.30540532,0.19402932,-0.16634755,0.0009211516,-0.033222444,-0.0072560296,-0.047497913,-0.058015704,-0.10065671,0.04439997
R2711,GG0023,RCB0019,S,2,1,20269892,2,True,,0.5337389707565308,0.02802221290767193,0.43823882937431335,0.492601494744223,0.07361766589438787,0.4337808393613891,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.09073123,0.014764095,-0.16468233,-0.15585493,0.022111215,-0.1725863,-0.21229835,-0.007452147,0.0,0.006069269,-0.104813635,-0.15647973,0.023009703,-0.19267964,,-0.009244037,-0.15949655,0.0,-0.2076995,-0.0048816856,-0.1621393,-0.30739152,-0.1573591,-0.25166732,0.06338778,-0.09063598,0.005689254,0.0009868582,-0.5383923,0.29770577,0.044457976,-0.026146894,-0.30216268,0.17080764,-0.13472518,0.0009211516,0.007252403,-0.00048441932,-0.031722583,-0.08349983,-0.018924827,-0.032328203
R2712,GG0023,RCB0019,S,2,1,20269892,2,True,,0.13745182752609253,0.11424148082733154,0.7483066916465759,0.2053057164039587,0.18221692653600463,0.6124773570600367,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,-0.10824027,0.022714538,0.16844308,-0.110897794,-0.0122254435,0.24640839,-0.2698601,-0.0042855246,0.0,0.0051667113,-0.09801389,-0.042959988,-0.1025487,-0.27472526,,0.006495686,-0.23365381,0.0,0.25085515,0.0017385992,-0.14815977,-0.2838918,0.306319,0.09728058,0.03546553,0.060715314,0.008682167,-1.7715152e-05,-0.6089985,-0.15729964,-0.11113158,0.028451411,-0.31149274,-0.14849223,0.16874838,0.0014949228,0.046411287,0.0024754421,-0.049189016,-0.09851638,-0.058467545,-0.046952877
R2713,GG0023,RCB0019,S,2,1,20269892,2,True,,0.05579083412885666,0.06453683972358704,0.8796722888946533,0.12465752729709936,0.13693444153132486,0.7384080311715757,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,-0.06214189,-0.2190383,0.16028064,-0.17893286,-0.0122254435,0.22038554,-0.27093714,-0.0052021854,0.0,0.003840181,-0.069486804,0.07157356,-0.07654758,-0.11460779,,-0.0008773878,-0.25002062,0.0,0.10647115,-0.0048816856,-0.14565626,-0.25449952,0.025880517,0.13410828,0.04384967,0.07182388,0.014944231,0.00039353454,-0.5601997,-0.076127954,0.044648595,-0.00846119,-0.22785431,0.14943287,0.1506409,0.0014949228,0.032262094,-6.28898e-05,-0.039534736,-0.095931254,-0.02476721,-0.046952877
R2714,GG0023,RCB0019,S,2,1,20269892,2,True,,0.5529699921607971,0.03934317082166672,0.40768682956695557,0.4991693209788325,0.0907555419475315,0.4100751370736361,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.09073123,-0.041195024,0.04841895,-0.18843955,-0.035816915,-0.18472387,-0.23297997,-0.0042855246,0.0,-0.0017304178,-0.1049895,-0.13748212,-0.07456955,-0.23988795,,-0.0025891284,-0.07854552,0.0,-0.27674225,-0.0021334265,-0.12144678,-0.26322985,-0.13000345,0.0547098,0.05242668,-0.048272066,0.014944231,-0.0022843487,-0.5675136,0.26174182,0.053726453,0.03557121,-0.3110385,-0.16351905,0.057125814,0.0009211516,0.0048851003,0.0020832682,-0.038794763,-0.08349983,-0.11303582,-0.046952877
R2715,GG0023,RCB0019,S,2,1,20269892,2,True,,0.6199243664741516,0.05007878318428993,0.32999685406684875,0.5367170456165583,0.10591116547428536,0.3573717889091563,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.09073123,-0.060374122,-0.14421755,-0.111416504,-0.035816915,-0.16999587,-0.1863082,-0.007452147,0.0,0.0020264755,-0.072933376,-0.12625913,-0.054490253,-0.28062668,,-0.0041215783,-0.15874562,0.0,-0.22348757,-0.0020073105,-0.14840786,-0.30603984,-0.1312917,0.052703496,0.053430922,-0.060630992,0.005689254,0.00039353454,-0.4792956,0.24069837,0.044457976,-0.021741556,-0.294177,-0.15917711,-0.18481405,0.0009211516,0.004759721,0.0007486009,-0.044742238,-0.08349983,0.3163204,0.06559102
R2716,GG0023,RCB0019,S,2,1,20269892,2,True,,0.6732053160667419,0.017389003187417984,0.30940571427345276,0.5881529593110285,0.05562634672568458,0.3562206939632869,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.07502113,-0.24357845,-0.114856176,-0.09847463,-0.035816915,0.22376005,-0.22651194,-0.0052021854,0.0,0.028969824,-0.10701077,-0.14133167,-0.053568423,-0.2557545,,-0.0041215783,-0.16775325,0.0,-0.2256167,-0.0021334265,-0.11803471,-0.29607353,-0.14792179,-0.2686111,0.048396736,-0.058936365,0.0040870784,-0.003151665,-0.54278255,0.2791706,-0.054723017,-0.017101444,-0.26193184,-0.15898037,-0.16555952,0.0009211516,0.0048851003,0.0007486009,-0.02651508,-0.04640106,-0.013844939,-0.046952877
R2717,GG0023,RCB0019,S,2,1,20269892,2,True,,0.39836329221725464,0.016889303922653198,0.5847474336624146,0.4147476411363809,0.05399902168219327,0.5312533371814259,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.07083626,-0.24056514,-0.6593858,-0.15461121,-0.035816915,-0.16906327,-0.18684067,-0.0033680093,0.0,0.0050043073,-0.09615815,-0.09455844,-0.003895267,-0.13933785,,-0.0098334225,-0.16671345,0.0,-0.22930917,-0.0021584067,-0.14868702,-0.2697578,-0.15416217,-0.2415455,0.057020083,-0.08709936,0.005689254,-0.006047508,-0.45354837,0.21572483,0.041769367,-0.016977552,-0.28373587,0.15992485,-0.14711866,0.0009211516,-0.0264355,-0.007447935,-0.026840819,-0.055501975,-0.11155125,0.06559102
R2718,GG0023,RCB0019,S,2,1,20269892,2,True,,0.2925031781196594,0.024393953382968903,0.6831029057502747,0.34133894371497336,0.06875543653116649,0.5899056197538602,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.07083626,-0.24056514,-0.728099,-0.19176076,-0.035816915,-0.16906327,-0.18924086,-0.0033680093,0.0,0.008957053,-0.09615815,-0.09455844,-0.0045139575,-0.106168546,,-0.0098334225,-0.16671345,0.0,-0.22941783,-0.0021584067,-0.14868702,-0.2697578,-0.13555723,0.037597664,0.057020083,-0.08709936,0.005689254,-0.006861354,-0.45354837,0.21980524,0.041769367,-0.016977552,-0.30182314,0.16105431,-0.14711866,0.0009211516,-0.0264355,-0.007447935,-0.026840819,-0.055501975,-0.11155125,0.06559102
R2719,GG0023,RCB0019,S,2,1,20269892,2,True,,0.49172061681747437,0.019368568435311317,0.4889107942581177,0.4715928465643261,0.058554278859995965,0.46985287457567787,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.075034425,0.010090038,-0.7333507,-0.15461121,-0.035816915,-0.17951573,-0.18684067,-0.0042855246,0.0,0.0050043073,-0.09186171,-0.090759344,-0.0039972495,0.010813274,,-0.0098334225,-0.17022145,0.0,-0.22823465,-0.0021584067,-0.16762663,-0.2770492,-0.14786428,-0.23825002,0.05707158,-0.09063598,0.005689254,-0.006047508,-0.46928254,0.21572483,0.041769367,-0.015444079,-0.30923483,0.16603965,-0.14711866,0.0009211516,-0.0264355,-0.007447935,-0.03342958,-0.056282654,-0.118842654,0.06559102
R2720,GG0023,RCB0019,S,2,1,20269892,2,True,,0.48238328099250793,0.017425574362277985,0.5001911520957947,0.46705396857960696,0.054842330478147384,0.47810370094224575,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.075034425,0.010090038,-0.7333507,-0.15461121,-0.035816915,-0.17452052,-0.18684067,-0.0042855246,0.0,0.0050043073,-0.09615815,-0.090759344,-0.0039972495,-0.099469416,,-0.0098334225,-0.17224994,0.0,-0.22823465,-0.0021584067,-0.16762663,-0.2770492,-0.14953442,-0.23825002,0.05620779,-0.09063598,0.005689254,-0.006047508,-0.45299557,0.21572483,0.041769367,-0.015444079,-0.30923483,0.16603965,-0.14711866,0.0009211516,-0.0264355,-0.007447935,-0.03342958,-0.056282654,-0.118842654,0.06559102
R2721,GG0023,RCB0019,S,2,1,20269892,2,True,,0.6384689211845398,0.017975082620978355,0.3435560464859009,0.5648187525374037,0.056471025753374114,0.3787102217092222,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.075034425,0.010090038,-0.73575085,-0.15461121,-0.035816915,-0.17951573,-0.18924086,-0.0042855246,0.0,0.008957053,-0.09186171,-0.090759344,-0.0039972495,0.010813274,,-0.0098334225,-0.17022145,0.0,-0.22823465,-0.0021584067,-0.16762663,-0.2770492,-0.14786428,-0.23825002,0.05707158,-0.09063598,0.005689254,-0.006047508,-0.46928254,0.21572483,0.041769367,-0.015444079,-0.3083872,0.16603965,-0.14711866,0.0009211516,-0.0264355,-0.007447935,-0.03342958,-0.056282654,-0.118842654,0.06559102
R2722,GG0023,RCB0019,S,2,1,20269892,2,True,,0.3797333240509033,0.024157341569662094,0.5961093902587891,0.39892289869379205,0.06747889502112044,0.5335982062850875,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,-0.10045176,0.009927366,-0.2805974,0.029804919,-0.035816915,-0.17513491,-0.18732588,-0.007452147,0.0,0.0045498414,-0.1152959,-0.08655888,0.0030516088,-0.14563537,,-0.009244037,-0.17202896,0.0,-0.2069185,-0.0021584067,-0.16762663,-0.22321521,-0.1705417,-0.30017287,0.034614,-0.09063598,0.005689254,-0.0069901934,-0.5060368,0.26124418,0.051691916,-0.0180283,-0.30148304,0.18951264,-0.15364814,0.0014949228,-0.0278567,-0.007447935,-0.02750598,-0.078058474,-0.022405447,-0.046952877
R2723,GG0023,RCB0019,S,2,1,20269892,2,True,,0.4585147202014923,0.016624286770820618,0.5248610377311707,0.45273839626295675,0.0532874447406598,0.4939741589963834,1.5503395205191224,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,-0.06872067,0.008522607,-0.633944,-0.14176486,-0.035816915,-0.17452052,-0.1820798,-0.007452147,0.0,0.008957053,-0.10042998,-0.08643595,-0.0033785598,-0.1667534,,-0.0098334225,-0.17598832,0.0,-0.19995393,-0.0021584067,-0.16762663,-0.22943076,-0.15461436,-0.2415455,0.047006324,-0.09063598,0.005689254,-0.006047508,-0.45299557,0.22125879,0.041769367,-0.026146894,-0.3043278,0.16603965,-0.14711866,0.0014949228,-0.031125853,-0.007447935,-0.028122343,-0.06848266,-0.02352094,0.06559102
